            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
*****************************************************************************************************************************************************************************
$$SOE
2459186.500000000, A.D. 2020-Dec-03 00:00:00.0000, -2.496971153092838E+06, -1.972439442406528E+08, -2.091418287948608E+07,  9.85819556E+00,  5.17674699E+00,  9.30492146E+00,
2459187.500000000, A.D. 2020-Dec-04 00:00:00.0000, -4.896934270751034E+05, -1.970652046184420E+08, -2.090260963360165E+07,  9.79911265E+00,  5.08088218E+00,  9.30394547E+00,
2459188.500000000, A.D. 2020-Dec-05 00:00:00.0000,  1.517526233539722E+06, -1.968616109499063E+08, -2.088841026727852E+07,  9.73880923E+00,  4.98595612E+00,  9.30166244E+00,
2459189.500000000, A.D. 2020-Dec-06 00:00:00.0000,  3.524434810888292E+06, -1.966331177477448E+08, -2.087157903812639E+07,  9.67730500E+00,  4.89198581E+00,  9.29806872E+00,
2459190.500000000, A.D. 2020-Dec-07 00:00:00.0000,  5.530777834649424E+06, -1.963796807684417E+08, -2.085211032980768E+07,  9.61461990E+00,  4.79898809E+00,  9.29316077E+00,
2459191.500000000, A.D. 2020-Dec-08 00:00:00.0000,  7.536299351588659E+06, -1.961012570345230E+08, -2.082999865427686E+07,  9.55077410E+00,  4.70697958E+00,  9.28693514E+00,
2459192.500000000, A.D. 2020-Dec-09 00:00:00.0000,  9.540741894948607E+06, -1.957978048578503E+08, -2.080523865412918E+07,  9.48578800E+00,  4.61597668E+00,  9.27938846E+00,
2459193.500000000, A.D. 2020-Dec-10 00:00:00.0000,  1.154384645369252E+07, -1.954692838639746E+08, -2.077782510506056E+07,  9.41968219E+00,  4.52599561E+00,  9.27051749E+00,
2459194.500000000, A.D. 2020-Dec-11 00:00:00.0000,  1.354535244160906E+07, -1.951156550175720E+08, -2.074775291844122E+07,  9.35247753E+00,  4.43705237E+00,  9.26031908E+00,
2459195.500000000, A.D. 2020-Dec-12 00:00:00.0000,  1.554499766628687E+07, -1.947368806489820E+08, -2.071501714400560E+07,  9.28419505E+00,  4.34916275E+00,  9.24879021E+00,
2459196.500000000, A.D. 2020-Dec-13 00:00:00.0000,  1.754251829796819E+07, -1.943329244818753E+08, -2.067961297266097E+07,  9.21485604E+00,  4.26234233E+00,  9.23592795E+00,
2459197.500000000, A.D. 2020-Dec-14 00:00:00.0000,  1.953764883829129E+07, -1.939037516620717E+08, -2.064153573941721E+07,  9.14448197E+00,  4.17660647E+00,  9.22172947E+00,
2459198.500000000, A.D. 2020-Dec-15 00:00:00.0000,  2.153012208893229E+07, -1.934493287875352E+08, -2.060078092644031E+07,  9.07309455E+00,  4.09197033E+00,  9.20619208E+00,
2459199.500000000, A.D. 2020-Dec-16 00:00:00.0000,  2.351966912015770E+07, -1.929696239395705E+08, -2.055734416623290E+07,  9.00071568E+00,  4.00844884E+00,  9.18931319E+00,
2459200.500000000, A.D. 2020-Dec-17 00:00:00.0000,  2.550601923929965E+07, -1.924646067152484E+08, -2.051122124494388E+07,  8.92736750E+00,  3.92605671E+00,  9.17109032E+00,
2459201.500000000, A.D. 2020-Dec-18 00:00:00.0000,  2.748889995916669E+07, -1.919342482610848E+08, -2.046240810581034E+07,  8.85307233E+00,  3.84480842E+00,  9.15152114E+00,
2459202.500000000, A.D. 2020-Dec-19 00:00:00.0000,  2.946803696640391E+07, -1.913785213080038E+08, -2.041090085273505E+07,  8.77785271E+00,  3.76471825E+00,  9.13060342E+00,
2459203.500000000, A.D. 2020-Dec-20 00:00:00.0000,  3.144315408981695E+07, -1.907974002076107E+08, -2.035669575400179E+07,  8.70173136E+00,  3.68580021E+00,  9.10833504E+00,
2459204.500000000, A.D. 2020-Dec-21 00:00:00.0000,  3.341397326867548E+07, -1.901908609698055E+08, -2.029978924613255E+07,  8.62473123E+00,  3.60806809E+00,  9.08471405E+00,
2459205.500000000, A.D. 2020-Dec-22 00:00:00.0000,  3.538021452101295E+07, -1.895588813017663E+08, -2.024017793788909E+07,  8.54687544E+00,  3.53153545E+00,  9.05973860E+00,
2459206.500000000, A.D. 2020-Dec-23 00:00:00.0000,  3.734159591193987E+07, -1.889014406483327E+08, -2.017785861442239E+07,  8.46818733E+00,  3.45621556E+00,  9.03340698E+00,
2459207.500000000, A.D. 2020-Dec-24 00:00:00.0000,  3.929783352198996E+07, -1.882185202338211E+08, -2.011282824157368E+07,  8.38869041E+00,  3.38212148E+00,  9.00571763E+00,
2459208.500000000, A.D. 2020-Dec-25 00:00:00.0000,  4.124864141551862E+07, -1.875101031053041E+08, -2.004508397033000E+07,  8.30840838E+00,  3.30926598E+00,  8.97666910E+00,
2459209.500000000, A.D. 2020-Dec-26 00:00:00.0000,  4.319373160917556E+07, -1.867761741773856E+08, -1.997462314143803E+07,  8.22736514E+00,  3.23766155E+00,  8.94626012E+00,
2459210.500000000, A.D. 2020-Dec-27 00:00:00.0000,  4.513281404047343E+07, -1.860167202785068E+08, -1.990144329018015E+07,  8.14558474E+00,  3.16732041E+00,  8.91448955E+00,
2459211.500000000, A.D. 2020-Dec-28 00:00:00.0000,  4.706559653647707E+07, -1.852317301988167E+08, -1.982554215131593E+07,  8.06309144E+00,  3.09825448E+00,  8.88135639E+00,
2459212.500000000, A.D. 2020-Dec-29 00:00:00.0000,  4.899178478263817E+07, -1.844211947396415E+08, -1.974691766419348E+07,  7.97990965E+00,  3.03047535E+00,  8.84685981E+00,
2459213.500000000, A.D. 2020-Dec-30 00:00:00.0000,  5.091108229180255E+07, -1.835851067645907E+08, -1.966556797803376E+07,  7.89606396E+00,  2.96399432E+00,  8.81099913E+00,
2459214.500000000, A.D. 2020-Dec-31 00:00:00.0000,  5.282319037341814E+07, -1.827234612523343E+08, -1.958149145739279E+07,  7.81157911E+00,  2.89882230E+00,  8.77377383E+00,
2459215.500000000, A.D. 2021-Jan-01 00:00:00.0000,  5.472780810297381E+07, -1.818362553510912E+08, -1.949468668780532E+07,  7.72648001E+00,  2.83496989E+00,  8.73518357E+00,
2459216.500000000, A.D. 2021-Jan-02 00:00:00.0000,  5.662463229170073E+07, -1.809234884348642E+08, -1.940515248161379E+07,  7.64079173E+00,  2.77244727E+00,  8.69522816E+00,
2459217.500000000, A.D. 2021-Jan-03 00:00:00.0000,  5.851335745656946E+07, -1.799851621614628E+08, -1.931288788398767E+07,  7.55453947E+00,  2.71126423E+00,  8.65390759E+00,
2459218.500000000, A.D. 2021-Jan-04 00:00:00.0000,  6.039367579061845E+07, -1.790212805323515E+08, -1.921789217913692E+07,  7.46774858E+00,  2.65143011E+00,  8.61122204E+00,
2459219.500000000, A.D. 2021-Jan-05 00:00:00.0000,  6.226527713365056E+07, -1.780318499543664E+08, -1.912016489672384E+07,  7.38044457E+00,  2.59295382E+00,  8.56717186E+00,
2459220.500000000, A.D. 2021-Jan-06 00:00:00.0000,  6.412784894333732E+07, -1.770168793033379E+08, -1.901970581847838E+07,  7.29265304E+00,  2.53584375E+00,  8.52175759E+00,
2459221.500000000, A.D. 2021-Jan-07 00:00:00.0000,  6.598107626677199E+07, -1.759763799896633E+08, -1.891651498502083E+07,  7.20439975E+00,  2.48010777E+00,  8.47497997E+00,
2459222.500000000, A.D. 2021-Jan-08 00:00:00.0000,  6.782464171251480E+07, -1.749103660258702E+08, -1.881059270289673E+07,  7.11571057E+00,  2.42575319E+00,  8.42683993E+00,
2459223.500000000, A.D. 2021-Jan-09 00:00:00.0000,  6.965822542317645E+07, -1.738188540962149E+08, -1.870193955182886E+07,  7.02661147E+00,  2.37278671E+00,  8.37733861E+00,
2459224.500000000, A.D. 2021-Jan-10 00:00:00.0000,  7.148150504858787E+07, -1.727018636283559E+08, -1.859055639219054E+07,  6.93712853E+00,  2.32121438E+00,  8.32647736E+00,
2459225.500000000, A.D. 2021-Jan-11 00:00:00.0000,  7.329415571960710E+07, -1.715594168671497E+08, -1.847644437270558E+07,  6.84728795E+00,  2.27104157E+00,  8.27425772E+00,
2459226.500000000, A.D. 2021-Jan-12 00:00:00.0000,  7.509585002261655E+07, -1.703915389506097E+08, -1.835960493837947E+07,  6.75711597E+00,  2.22227286E+00,  8.22068150E+00,
2459227.500000000, A.D. 2021-Jan-13 00:00:00.0000,  7.688625797476692E+07, -1.691982579880755E+08, -1.824003983866628E+07,  6.66663896E+00,  2.17491208E+00,  8.16575068E+00,
2459228.500000000, A.D. 2021-Jan-14 00:00:00.0000,  7.866504700002642E+07, -1.679796051406341E+08, -1.811775113587724E+07,  6.57588334E+00,  2.12896216E+00,  8.10946752E+00,
2459229.500000000, A.D. 2021-Jan-15 00:00:00.0000,  8.043188190609758E+07, -1.667356147038409E+08, -1.799274121383490E+07,  6.48487560E+00,  2.08442515E+00,  8.05183449E+00,
2459230.500000000, A.D. 2021-Jan-16 00:00:00.0000,  8.218642486226647E+07, -1.654663241927842E+08, -1.786501278677849E+07,  6.39364227E+00,  2.04130208E+00,  7.99285431E+00,
2459231.500000000, A.D. 2021-Jan-17 00:00:00.0000,  8.392833537825264E+07, -1.641717744295382E+08, -1.773456890852529E+07,  6.30220994E+00,  1.99959298E+00,  7.93252997E+00,
2459232.500000000, A.D. 2021-Jan-18 00:00:00.0000,  8.565727028413126E+07, -1.628520096330502E+08, -1.760141298189344E+07,  6.21060524E+00,  1.95929675E+00,  7.87086470E+00,
2459233.500000000, A.D. 2021-Jan-19 00:00:00.0000,  8.737288371140268E+07, -1.615070775115085E+08, -1.746554876839051E+07,  6.11885480E+00,  1.92041112E+00,  7.80786201E+00,
2459234.500000000, A.D. 2021-Jan-20 00:00:00.0000,  8.907482707528800E+07, -1.601370293572339E+08, -1.732698039817375E+07,  6.02698528E+00,  1.88293259E+00,  7.74352568E+00,
2459235.500000000, A.D. 2021-Jan-21 00:00:00.0000,  9.076274905833291E+07, -1.587419201441415E+08, -1.718571238028653E+07,  5.93502335E+00,  1.84685638E+00,  7.67785979E+00,
2459236.500000000, A.D. 2021-Jan-22 00:00:00.0000,  9.243629559540652E+07, -1.573218086278164E+08, -1.704174961317610E+07,  5.84299564E+00,  1.81217632E+00,  7.61086869E+00,
2459237.500000000, A.D. 2021-Jan-23 00:00:00.0000,  9.409510986018497E+07, -1.558767574482485E+08, -1.689509739549808E+07,  5.75092880E+00,  1.77888485E+00,  7.54255704E+00,
2459238.500000000, A.D. 2021-Jan-24 00:00:00.0000,  9.573883225321446E+07, -1.544068332352689E+08, -1.674576143721192E+07,  5.65884940E+00,  1.74697294E+00,  7.47292982E+00,
2459239.500000000, A.D. 2021-Jan-25 00:00:00.0000,  9.736710039165296E+07, -1.529121067167307E+08, -1.659374787097292E+07,  5.56678401E+00,  1.71643005E+00,  7.40199233E+00,
2459240.500000000, A.D. 2021-Jan-26 00:00:00.0000,  9.897954910079280E+07, -1.513926528294774E+08, -1.643906326382542E+07,  5.47475909E+00,  1.68724410E+00,  7.32975018E+00,
2459241.500000000, A.D. 2021-Jan-27 00:00:00.0000,  1.005758104074733E+08, -1.498485508331385E+08, -1.628171462920152E+07,  5.38280106E+00,  1.65940143E+00,  7.25620934E+00,
2459242.500000000, A.D. 2021-Jan-28 00:00:00.0000,  1.021555135354953E+08, -1.482798844267921E+08, -1.612170943923078E+07,  5.29093625E+00,  1.63288677E+00,  7.18137614E+00,
2459243.500000000, A.D. 2021-Jan-29 00:00:00.0000,  1.037182849031546E+08, -1.466867418685337E+08, -1.595905563736458E+07,  5.19919087E+00,  1.60768329E+00,  7.10525726E+00,
2459244.500000000, A.D. 2021-Jan-30 00:00:00.0000,  1.052637481230188E+08, -1.450692160979867E+08, -1.579376165131994E+07,  5.10759102E+00,  1.58377252E+00,  7.02785976E+00,
2459245.500000000, A.D. 2021-Jan-31 00:00:00.0000,  1.067915240040737E+08, -1.434274048617897E+08, -1.562583640634716E+07,  5.01616266E+00,  1.56113443E+00,  6.94919109E+00,
2459246.500000000, A.D. 2021-Feb-01 00:00:00.0000,  1.083012305563731E+08, -1.417614108420950E+08, -1.545528933882467E+07,  4.92493162E+00,  1.53974746E+00,  6.86925910E+00,
2459247.500000000, A.D. 2021-Feb-02 00:00:00.0000,  1.097924829983310E+08, -1.400713417881052E+08, -1.528213041018549E+07,  4.83392354E+00,  1.51958852E+00,  6.78807207E+00,
2459248.500000000, A.D. 2021-Feb-03 00:00:00.0000,  1.112648937668015E+08, -1.383573106506805E+08, -1.510637012117872E+07,  4.74316389E+00,  1.50063309E+00,  6.70563870E+00,
2459249.500000000, A.D. 2021-Feb-04 00:00:00.0000,  1.127180725300950E+08, -1.366194357200382E+08, -1.492801952646898E+07,  4.65267795E+00,  1.48285529E+00,  6.62196815E+00,
2459250.500000000, A.D. 2021-Feb-05 00:00:00.0000,  1.141516262040894E+08, -1.348578407665680E+08, -1.474709024957722E+07,  4.56249076E+00,  1.46622793E+00,  6.53707004E+00,
2459251.500000000, A.D. 2021-Feb-06 00:00:00.0000,  1.155651589715973E+08, -1.330726551847821E+08, -1.456359449816522E+07,  4.47262714E+00,  1.45072264E+00,  6.45095447E+00,
2459252.500000000, A.D. 2021-Feb-07 00:00:00.0000,  1.169582723051592E+08, -1.312640141404142E+08, -1.437754507966642E+07,  4.38311168E+00,  1.43630998E+00,  6.36363205E+00,
2459253.500000000, A.D. 2021-Feb-08 00:00:00.0000,  1.183305649934376E+08, -1.294320587206790E+08, -1.418895541726440E+07,  4.29396868E+00,  1.42295952E+00,  6.27511392E+00,
2459254.500000000, A.D. 2021-Feb-09 00:00:00.0000,  1.196816331713946E+08, -1.275769360876982E+08, -1.399783956622106E+07,  4.20522214E+00,  1.41063999E+00,  6.18541177E+00,
2459255.500000000, A.D. 2021-Feb-10 00:00:00.0000,  1.210110703544410E+08, -1.256987996350946E+08, -1.380421223055483E+07,  4.11689580E+00,  1.39931940E+00,  6.09453784E+00,
2459256.500000000, A.D. 2021-Feb-11 00:00:00.0000,  1.223184674767525E+08, -1.237978091477512E+08, -1.360808878006969E+07,  4.02901305E+00,  1.38896514E+00,  6.00250499E+00,
2459257.500000000, A.D. 2021-Feb-12 00:00:00.0000,  1.236034129339569E+08, -1.218741309647248E+08, -1.340948526773477E+07,  3.94159696E+00,  1.37954418E+00,  5.90932671E+00,
2459258.500000000, A.D. 2021-Feb-13 00:00:00.0000,  1.248654926303989E+08, -1.199279381452997E+08, -1.320841844741340E+07,  3.85467023E+00,  1.37102312E+00,  5.81501712E+00,
2459259.500000000, A.D. 2021-Feb-14 00:00:00.0000,  1.261042900312024E+08, -1.179594106381593E+08, -1.300490579194039E+07,  3.76825521E+00,  1.36336835E+00,  5.71959107E+00,
2459260.500000000, A.D. 2021-Feb-15 00:00:00.0000,  1.273193862193503E+08, -1.159687354536449E+08, -1.279896551154521E+07,  3.68237386E+00,  1.35654617E+00,  5.62306410E+00,
2459261.500000000, A.D. 2021-Feb-16 00:00:00.0000,  1.285103599580159E+08, -1.139561068390667E+08, -1.259061657261779E+07,  3.59704773E+00,  1.35052290E+00,  5.52545255E+00,
2459262.500000000, A.D. 2021-Feb-17 00:00:00.0000,  1.296767877583812E+08, -1.119217264570209E+08, -1.237987871681315E+07,  3.51229799E+00,  1.34526498E+00,  5.42677356E+00,
2459263.500000000, A.D. 2021-Feb-18 00:00:00.0000,  1.308182439531885E+08, -1.098658035666580E+08, -1.216677248048989E+07,  3.42814536E+00,  1.34073904E+00,  5.32704513E+00,
2459264.500000000, A.D. 2021-Feb-19 00:00:00.0000,  1.319343007762764E+08, -1.077885552078410E+08, -1.195131921447664E+07,  3.34461014E+00,  1.33691204E+00,  5.22628620E+00,
2459265.500000000, A.D. 2021-Feb-20 00:00:00.0000,  1.330245284483602E+08, -1.056902063881179E+08, -1.173354110415914E+07,  3.26171218E+00,  1.33375128E+00,  5.12451665E+00,
2459266.500000000, A.D. 2021-Feb-21 00:00:00.0000,  1.340884952693214E+08, -1.035709902724252E+08, -1.151346118988038E+07,  3.17947090E+00,  1.33122450E+00,  5.02175745E+00,
2459267.500000000, A.D. 2021-Feb-22 00:00:00.0000,  1.351257677172796E+08, -1.014311483754267E+08, -1.129110338764352E+07,  3.09790527E+00,  1.32929989E+00,  4.91803068E+00,
2459268.500000000, A.D. 2021-Feb-23 00:00:00.0000,  1.361359105547262E+08, -9.927093075637871E+07, -1.106649251010757E+07,  3.01703379E+00,  1.32794617E+00,  4.81335963E+00,
2459269.500000000, A.D. 2021-Feb-24 00:00:00.0000,  1.371184869420030E+08, -9.709059621640204E+07, -1.083965428786302E+07,  2.93687455E+00,  1.32713260E+00,  4.70776891E+00,
2459270.500000000, A.D. 2021-Feb-25 00:00:00.0000,  1.380730585584207E+08, -9.489041249802382E+07, -1.061061539097410E+07,  2.85744519E+00,  1.32682897E+00,  4.60128457E+00,
2459271.500000000, A.D. 2021-Feb-26 00:00:00.0000,  1.389991857313105E+08, -9.267065648684131E+07, -1.037940345077213E+07,  2.77876295E+00,  1.32700563E+00,  4.49393420E+00,
2459272.500000000, A.D. 2021-Feb-27 00:00:00.0000,  1.398964275733130E+08, -9.043161441514128E+07, -1.014604708188330E+07,  2.70084464E+00,  1.32763350E+00,  4.38574711E+00,
2459273.500000000, A.D. 2021-Feb-28 00:00:00.0000,  1.407643421282119E+08, -8.817358206729332E+07, -9.910575904471736E+06,  2.62370676E+00,  1.32868402E+00,  4.27675448E+00,
2459274.500000000, A.D. 2021-Mar-01 00:00:00.0000,  1.416024865256226E+08, -8.589686498671775E+07, -9.673020566677820E+06,  2.54736543E+00,  1.33012916E+00,  4.16698957E+00,
2459275.500000000, A.D. 2021-Mar-02 00:00:00.0000,  1.424104171448523E+08, -8.360177868420988E+07, -9.433412767229114E+06,  2.47183654E+00,  1.33194139E+00,  4.05648797E+00,
2459276.500000000, A.D. 2021-Mar-03 00:00:00.0000,  1.431876897882509E+08, -8.128864884738362E+07, -9.191785278199453E+06,  2.39713574E+00,  1.33409365E+00,  3.94528786E+00,
2459277.500000000, A.D. 2021-Mar-04 00:00:00.0000,  1.439338598643730E+08, -7.895781155097570E+07, -8.948171967890125E+06,  2.32327856E+00,  1.33655933E+00,  3.83343030E+00,
2459278.500000000, A.D. 2021-Mar-05 00:00:00.0000,  1.446484825812781E+08, -7.660961346773174E+07, -8.702607823804114E+06,  2.25028047E+00,  1.33931222E+00,  3.72095967E+00,
2459279.500000000, A.D. 2021-Mar-06 00:00:00.0000,  1.453311131502906E+08, -7.424441207957168E+07, -8.455128975683231E+06,  2.17815704E+00,  1.34232650E+00,  3.60792410E+00,
2459280.500000000, A.D. 2021-Mar-07 00:00:00.0000,  1.459813070005504E+08, -7.186257588870908E+07, -8.205772718574658E+06,  2.10692404E+00,  1.34557668E+00,  3.49437598E+00,
2459281.500000000, A.D. 2021-Mar-08 00:00:00.0000,  1.465986200046774E+08, -6.946448462837473E+07, -7.954577535891823E+06,  2.03659764E+00,  1.34903759E+00,  3.38037266E+00,
2459282.500000000, A.D. 2021-Mar-09 00:00:00.0000,  1.471826087158761E+08, -6.705052947276862E+07, -7.701583122431666E+06,  1.96719457E+00,  1.35268435E+00,  3.26597721E+00,
2459283.500000000, A.D. 2021-Mar-10 00:00:00.0000,  1.477328306168053E+08, -6.462111324583978E+07, -7.446830407307703E+06,  1.89873241E+00,  1.35649231E+00,  3.15125937E+00,
2459284.500000000, A.D. 2021-Mar-11 00:00:00.0000,  1.482488443805300E+08, -6.217665062846460E+07, -7.190361576756086E+06,  1.83122985E+00,  1.36043707E+00,  3.03629675E+00,
2459285.500000000, A.D. 2021-Mar-12 00:00:00.0000,  1.487302101438734E+08, -5.971756836356793E+07, -6.932220096768193E+06,  1.76470709E+00,  1.36449445E+00,  2.92117620E+00,
2459286.500000000, A.D. 2021-Mar-13 00:00:00.0000,  1.491764897934775E+08, -5.724430545870206E+07, -6.672450735501181E+06,  1.69918616E+00,  1.36864044E+00,  2.80599566E+00,
2459287.500000000, A.D. 2021-Mar-14 00:00:00.0000,  1.495872472648734E+08, -5.475731338556895E+07, -6.411099585414249E+06,  1.63469155E+00,  1.37285124E+00,  2.69086629E+00,
2459288.500000000, A.D. 2021-Mar-15 00:00:00.0000,  1.499620488548537E+08, -5.225705627594207E+07, -6.148214085075263E+06,  1.57125070E+00,  1.37710321E+00,  2.57591525E+00,
2459289.500000000, A.D. 2021-Mar-16 00:00:00.0000,  1.503004635474277E+08, -4.974401111341239E+07, -5.883843040579103E+06,  1.50889479E+00,  1.38137292E+00,  2.46128917E+00,
2459290.500000000, A.D. 2021-Mar-17 00:00:00.0000,  1.506020633536257E+08, -4.721866792035234E+07, -5.618036646515490E+06,  1.44765957E+00,  1.38563710E+00,  2.34715848E+00,
2459291.500000000, A.D. 2021-Mar-18 00:00:00.0000,  1.508664236654032E+08, -4.468152993945970E+07, -5.350846506420569E+06,  1.38758642E+00,  1.38987270E+00,  2.23372298E+00,
2459292.500000000, A.D. 2021-Mar-19 00:00:00.0000,  1.510931236238769E+08, -4.213311380921002E+07, -5.082325652642552E+06,  1.32872355E+00,  1.39405687E+00,  2.12121890E+00,
2459293.500000000, A.D. 2021-Mar-20 00:00:00.0000,  1.512817465021057E+08, -3.957394973251420E+07, -4.812528565548560E+06,  1.27112754E+00,  1.39816704E+00,  2.00992791E+00,
2459294.500000000, A.D. 2021-Mar-21 00:00:00.0000,  1.514318801026016E+08, -3.700458163784377E+07, -4.541511191995110E+06,  1.21486502E+00,  1.40218087E+00,  1.90018869E+00,
2459295.500000000, A.D. 2021-Mar-22 00:00:00.0000,  1.515431171697358E+08, -3.442556733205292E+07, -4.269330962981772E+06,  1.16001484E+00,  1.40607637E+00,  1.79241163E+00,
2459296.500000000, A.D. 2021-Mar-23 00:00:00.0000,  1.516150558171670E+08, -3.183747864409270E+07, -3.996046810403090E+06,  1.10667048E+00,  1.40983186E+00,  1.68709751E+00,
2459297.500000000, A.D. 2021-Mar-24 00:00:00.0000,  1.516472999703982E+08, -2.924090155877889E+07, -3.721719182810262E+06,  1.05494292E+00,  1.41342610E+00,  1.58486070E+00,
2459298.500000000, A.D. 2021-Mar-25 00:00:00.0000,  1.516394598245203E+08, -2.663643633974133E+07, -3.446410060090289E+06,  1.00496395E+00,  1.41683827E+00,  1.48645745E+00,
2459299.500000000, A.D. 2021-Mar-26 00:00:00.0000,  1.515911523171734E+08, -2.402469764065003E+07, -3.170182966966587E+06,  9.56889821E-01,  1.42004807E+00,  1.39281836E+00,
2459300.500000000, A.D. 2021-Mar-27 00:00:00.0000,  1.515020016167063E+08, -2.140631460377990E+07, -2.893102985221397E+06,  9.10905211E-01,  1.42303575E+00,  1.30508252E+00,
2459301.500000000, A.D. 2021-Mar-28 00:00:00.0000,  1.513716396254762E+08, -1.878193094494553E+07, -2.615236764536891E+06,  8.67227231E-01,  1.42578220E+00,  1.22462617E+00,
2459302.500000000, A.D. 2021-Mar-29 00:00:00.0000,  1.511997064981765E+08, -1.615220502380613E+07, -2.336652531848366E+06,  8.26109062E-01,  1.42826901E+00,  1.15307247E+00,
2459303.500000000, A.D. 2021-Mar-30 00:00:00.0000,  1.509858511750312E+08, -1.351780989851237E+07, -2.057420099099851E+06,  7.87842524E-01,  1.43047855E+00,  1.09225993E+00,
2459304.500000000, A.D. 2021-Mar-31 00:00:00.0000,  1.507297319296384E+08, -1.087943336363956E+07, -1.777610869289295E+06,  7.52758514E-01,  1.43239399E+00,  1.04414091E+00,
2459305.500000000, A.D. 2021-Apr-01 00:00:00.0000,  1.504310169311854E+08, -8.237777970326621E+06, -1.497297840687692E+06,  7.21223926E-01,  1.43399948E+00,  1.01058807E+00,
2459306.500000000, A.D. 2021-Apr-02 00:00:00.0000,  1.500893848206939E+08, -5.593561027517583E+06, -1.216555609114001E+06,  6.93633329E-01,  1.43528011E+00,  9.93118362E-01,
2459307.500000000, A.D. 2021-Apr-03 00:00:00.0000,  1.497045253008884E+08, -2.947514583182624E+06, -9.354603681453330E+05,  6.70393850E-01,  1.43622209E+00,  9.92601109E-01,
2459308.500000000, A.D. 2021-Apr-04 00:00:00.0000,  1.492761397392081E+08, -3.003853843790566E+05, -6.540899071399604E+05,  6.51902386E-01,  1.43681277E+00,  1.00906211E+00,
2459309.500000000, A.D. 2021-Apr-05 00:00:00.0000,  1.488039417834117E+08,  2.347065185000543E+06, -3.725236069490655E+05,  6.38516009E-01,  1.43704072E+00,  1.04167711E+00,
2459310.500000000, A.D. 2021-Apr-06 00:00:00.0000,  1.482876579891432E+08,  4.994061189954931E+06, -9.084243319193833E+04,  6.30518845E-01,  1.43689588E+00,  1.08895797E+00,
2459311.500000000, A.D. 2021-Apr-07 00:00:00.0000,  1.477270284587463E+08,  7.639812254742136E+06,  1.908710730314562E+05,  6.28091239E-01,  1.43636954E+00,  1.14904195E+00,
2459312.500000000, A.D. 2021-Apr-08 00:00:00.0000,  1.471218074905326E+08,  1.028351369905535E+07,  4.725328071168540E+05,  6.31288159E-01,  1.43545451E+00,  1.21997098E+00,
2459313.500000000, A.D. 2021-Apr-09 00:00:00.0000,  1.464717642376173E+08,  1.292434670116802E+07,  7.540571157470969E+05,  6.40032555E-01,  1.43414516E+00,  1.29989094E+00,
2459314.500000000, A.D. 2021-Apr-10 00:00:00.0000,  1.457766833753488E+08,  1.556147848919861E+07,  1.035356814623766E+06,  6.54125535E-01,  1.43243749E+00,  1.38715824E+00,
2459315.500000000, A.D. 2021-Apr-11 00:00:00.0000,  1.450363657762611E+08,  1.819406256162826E+07,  1.316343209262741E+06,  6.73270630E-01,  1.43032924E+00,  1.48037475E+00,
2459316.500000000, A.D. 2021-Apr-12 00:00:00.0000,  1.442506291913868E+08,  2.082123893818120E+07,  1.596926118975166E+06,  6.97105974E-01,  1.42781996E+00,  1.57837982E+00,
2459317.500000000, A.D. 2021-Apr-13 00:00:00.0000,  1.434193089366649E+08,  2.344213444214744E+07,  1.877013904152441E+06,  7.25237449E-01,  1.42491108E+00,  1.68022237E+00,
2459318.500000000, A.D. 2021-Apr-14 00:00:00.0000,  1.425422585830829E+08,  2.605586301518968E+07,  2.156513496970063E+06,  7.57267412E-01,  1.42160598E+00,  1.78512678E+00,
2459319.500000000, A.D. 2021-Apr-15 00:00:00.0000,  1.416193506490873E+08,  2.866152606563146E+07,  2.435330435620794E+06,  7.92816169E-01,  1.41791010E+00,  1.89246028E+00,
2459320.500000000, A.D. 2021-Apr-16 00:00:00.0000,  1.406504772937005E+08,  3.125821285117033E+07,  2.713368902182270E+06,  8.31535765E-01,  1.41383098E+00,  2.00170438E+00,
2459321.500000000, A.D. 2021-Apr-17 00:00:00.0000,  1.396355510086757E+08,  3.384500089689954E+07,  2.990531764218191E+06,  8.73117155E-01,  1.40937837E+00,  2.11243143E+00,
2459322.500000000, A.D. 2021-Apr-18 00:00:00.0000,  1.385745053079280E+08,  3.642095644945083E+07,  3.266720620205155E+06,  9.17292419E-01,  1.40456432E+00,  2.22428568E+00,
2459323.500000000, A.D. 2021-Apr-19 00:00:00.0000,  1.374672954123752E+08,  3.898513496799323E+07,  3.541835848869596E+06,  9.63833685E-01,  1.39940321E+00,  2.33696838E+00,
2459324.500000000, A.D. 2021-Apr-20 00:00:00.0000,  1.363138989282336E+08,  4.153658165273362E+07,  3.815776662510205E+06,  1.01255014E+00,  1.39391193E+00,  2.45022614E+00,
2459325.500000000, A.D. 2021-Apr-21 00:00:00.0000,  1.351143165167162E+08,  4.407433201146674E+07,  4.088441164371559E+06,  1.06328410E+00,  1.38810989E+00,  2.56384174E+00,
2459326.500000000, A.D. 2021-Apr-22 00:00:00.0000,  1.338685725529972E+08,  4.659741246461494E+07,  4.359726410123611E+06,  1.11590682E+00,  1.38201920E+00,  2.67762706E+00,
2459327.500000000, A.D. 2021-Apr-23 00:00:00.0000,  1.325767157722166E+08,  4.910484098907889E+07,  4.629528473489631E+06,  1.17031431E+00,  1.37566475E+00,  2.79141744E+00,
