*******************************************************************************
 Revised: April 12, 2021                 Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised Aug 15, 2018):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean temperature, K      = 270             Volume, km^3    = 1.08321 x 10^12
  Mean effect. IR temp, K  = 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Thu May 13 09:14:57 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2021-Jan-05 00:00:00.0000 TDB
Stop  time      : A.D. 2021-Nov-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Output units    : KM-S
Output type     : GEOMETRIC cartesian states
Output format   : 1x (position w/uncertainties: XYZ)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2459235.500000000, A.D. 2021-Jan-21 00:00:00.0000, -7.655899088451713E+07,  1.272324699663917E+08,  1.106501600544900E+04,            n.a.,            n.a.,            n.a.,
2459236.500000000, A.D. 2021-Jan-22 00:00:00.0000, -7.879855686663876E+07,  1.258808711086473E+08,  1.109750196416676E+04,            n.a.,            n.a.,            n.a.,
2459237.500000000, A.D. 2021-Jan-23 00:00:00.0000, -8.101381505468807E+07,  1.244906208182983E+08,  1.112011969257146E+04,            n.a.,            n.a.,            n.a.,
2459238.500000000, A.D. 2021-Jan-24 00:00:00.0000, -8.320411930839545E+07,  1.230621917845170E+08,  1.113647662730515E+04,            n.a.,            n.a.,            n.a.,
2459239.500000000, A.D. 2021-Jan-25 00:00:00.0000, -8.536883782994285E+07,  1.215960626246563E+08,  1.115058357042819E+04,            n.a.,            n.a.,            n.a.,
2459240.500000000, A.D. 2021-Jan-26 00:00:00.0000, -8.750735291089515E+07,  1.200927164344273E+08,  1.116678484588861E+04,            n.a.,            n.a.,            n.a.,
2459241.500000000, A.D. 2021-Jan-27 00:00:00.0000, -8.961906024805364E+07,  1.185526390023251E+08,  1.118964487779140E+04,            n.a.,            n.a.,            n.a.,
2459242.500000000, A.D. 2021-Jan-28 00:00:00.0000, -9.170336755356093E+07,  1.169763168849550E+08,  1.122377067700773E+04,            n.a.,            n.a.,            n.a.,
2459243.500000000, A.D. 2021-Jan-29 00:00:00.0000, -9.375969228085318E+07,  1.153642357042340E+08,  1.127356135031581E+04,            n.a.,            n.a.,            n.a.,
2459244.500000000, A.D. 2021-Jan-30 00:00:00.0000, -9.578745848787108E+07,  1.137168791433389E+08,  1.134289561651647E+04,            n.a.,            n.a.,            n.a.,
2459245.500000000, A.D. 2021-Jan-31 00:00:00.0000, -9.778609313251884E+07,  1.120347291089135E+08,  1.143479233286530E+04,            n.a.,            n.a.,            n.a.,
2459246.500000000, A.D. 2021-Feb-01 00:00:00.0000, -9.975502234909903E+07,  1.103182673439525E+08,  1.155109800855815E+04,            n.a.,            n.a.,            n.a.,
2459247.500000000, A.D. 2021-Feb-02 00:00:00.0000, -1.016936683665034E+08,  1.085679784539182E+08,  1.169225909169763E+04,            n.a.,            n.a.,            n.a.,
2459248.500000000, A.D. 2021-Feb-03 00:00:00.0000, -1.036014476296108E+08,  1.067843539730152E+08,  1.185722165066749E+04,            n.a.,            n.a.,            n.a.,
2459249.500000000, A.D. 2021-Feb-04 00:00:00.0000, -1.054777704183368E+08,  1.049678968924366E+08,  1.204347351229936E+04,            n.a.,            n.a.,            n.a.,
2459250.500000000, A.D. 2021-Feb-05 00:00:00.0000, -1.073220419574191E+08,  1.031191260627438E+08,  1.224721697882563E+04,            n.a.,            n.a.,            n.a.,
2459251.500000000, A.D. 2021-Feb-06 00:00:00.0000, -1.091336648014881E+08,  1.012385800165457E+08,  1.246364420153946E+04,            n.a.,            n.a.,            n.a.,
2459252.500000000, A.D. 2021-Feb-07 00:00:00.0000, -1.109120422032997E+08,  9.932681992135283E+07,  1.268728347145766E+04,            n.a.,            n.a.,            n.a.,
2459253.500000000, A.D. 2021-Feb-08 00:00:00.0000, -1.126565821750972E+08,  9.738443148004831E+07,  1.291238682382554E+04,            n.a.,            n.a.,            n.a.,
2459254.500000000, A.D. 2021-Feb-09 00:00:00.0000, -1.143667019503437E+08,  9.541202564143330E+07,  1.313332998318225E+04,            n.a.,            n.a.,            n.a.,
2459255.500000000, A.D. 2021-Feb-10 00:00:00.0000, -1.160418325013352E+08,  9.341023802481978E+07,  1.334499203932285E+04,            n.a.,            n.a.,            n.a.,
2459256.500000000, A.D. 2021-Feb-11 00:00:00.0000, -1.176814226948486E+08,  9.137972706745239E+07,  1.354307801254839E+04,            n.a.,            n.a.,            n.a.,
2459257.500000000, A.D. 2021-Feb-12 00:00:00.0000, -1.192849426497916E+08,  8.932117108599170E+07,  1.372434961417690E+04,            n.a.,            n.a.,            n.a.,
2459258.500000000, A.D. 2021-Feb-13 00:00:00.0000, -1.208518859625662E+08,  8.723526464370979E+07,  1.388674251577631E+04,            n.a.,            n.a.,            n.a.,
2459259.500000000, A.D. 2021-Feb-14 00:00:00.0000, -1.223817706834194E+08,  8.512271473625943E+07,  1.402937001120299E+04,            n.a.,            n.a.,            n.a.,
2459260.500000000, A.D. 2021-Feb-15 00:00:00.0000, -1.238741391821284E+08,  8.298423728550330E+07,  1.415243492203578E+04,            n.a.,            n.a.,            n.a.,
2459261.500000000, A.D. 2021-Feb-16 00:00:00.0000, -1.253285572335106E+08,  8.082055427421576E+07,  1.425708537423238E+04,            n.a.,            n.a.,            n.a.,
2459262.500000000, A.D. 2021-Feb-17 00:00:00.0000, -1.267446127231514E+08,  7.863239163777477E+07,  1.434525191406533E+04,            n.a.,            n.a.,            n.a.,
2459263.500000000, A.D. 2021-Feb-18 00:00:00.0000, -1.281219143268150E+08,  7.642047783433819E+07,  1.441949544154853E+04,            n.a.,            n.a.,            n.a.,
2459264.500000000, A.D. 2021-Feb-19 00:00:00.0000, -1.294600904004730E+08,  7.418554288993511E+07,  1.448288271376863E+04,            n.a.,            n.a.,            n.a.,
2459265.500000000, A.D. 2021-Feb-20 00:00:00.0000, -1.307587881823300E+08,  7.192831766450751E+07,  1.453889325992391E+04,            n.a.,            n.a.,            n.a.,
2459266.500000000, A.D. 2021-Feb-21 00:00:00.0000, -1.320176732835274E+08,  6.964953309043208E+07,  1.459135073142499E+04,            n.a.,            n.a.,            n.a.,
2459267.500000000, A.D. 2021-Feb-22 00:00:00.0000, -1.332364293375341E+08,  6.734991917683963E+07,  1.464436324584484E+04,            n.a.,            n.a.,            n.a.,
2459268.500000000, A.D. 2021-Feb-23 00:00:00.0000, -1.344147575854249E+08,  6.503020364475223E+07,  1.470225073672459E+04,            n.a.,            n.a.,            n.a.,
2459269.500000000, A.D. 2021-Feb-24 00:00:00.0000, -1.355523760963227E+08,  6.269111016903549E+07,  1.476943297835439E+04,            n.a.,            n.a.,            n.a.,
2459270.500000000, A.D. 2021-Feb-25 00:00:00.0000, -1.366490182802236E+08,  6.033335636904857E+07,  1.485025199174508E+04,            n.a.,            n.a.,            n.a.,
2459271.500000000, A.D. 2021-Feb-26 00:00:00.0000, -1.377044303934847E+08,  5.795765191043518E+07,  1.494871115372702E+04,            n.a.,            n.a.,            n.a.,
2459272.500000000, A.D. 2021-Feb-27 00:00:00.0000, -1.387183679290988E+08,  5.556469730684215E+07,  1.506813491733372E+04,            n.a.,            n.a.,            n.a.,
2459273.500000000, A.D. 2021-Feb-28 00:00:00.0000, -1.396905911526022E+08,  5.315518412395273E+07,  1.521078737157211E+04,            n.a.,            n.a.,            n.a.,
2459274.500000000, A.D. 2021-Mar-01 00:00:00.0000, -1.406208605071319E+08,  5.072979713648436E+07,  1.537752436613292E+04,            n.a.,            n.a.,            n.a.,
2459275.500000000, A.D. 2021-Mar-02 00:00:00.0000, -1.415089329443460E+08,  4.828921850414308E+07,  1.556757183929160E+04,            n.a.,            n.a.,            n.a.,
2459276.500000000, A.D. 2021-Mar-03 00:00:00.0000, -1.423545601863796E+08,  4.583413336306464E+07,  1.577850360744074E+04,            n.a.,            n.a.,            n.a.,
2459277.500000000, A.D. 2021-Mar-04 00:00:00.0000, -1.431574894196703E+08,  4.336523571620575E+07,  1.600643692686036E+04,            n.a.,            n.a.,            n.a.,
2459278.500000000, A.D. 2021-Mar-05 00:00:00.0000, -1.439174662012784E+08,  4.088323344590088E+07,  1.624640062985383E+04,            n.a.,            n.a.,            n.a.,
2459279.500000000, A.D. 2021-Mar-06 00:00:00.0000, -1.446342388062518E+08,  3.838885166851805E+07,  1.649279176689684E+04,            n.a.,            n.a.,            n.a.,
2459280.500000000, A.D. 2021-Mar-07 00:00:00.0000, -1.453075630931635E+08,  3.588283422803988E+07,  1.673983635704033E+04,            n.a.,            n.a.,            n.a.,
2459281.500000000, A.D. 2021-Mar-08 00:00:00.0000, -1.459372071608511E+08,  3.336594357144044E+07,  1.698199657417834E+04,            n.a.,            n.a.,            n.a.,
2459282.500000000, A.D. 2021-Mar-09 00:00:00.0000, -1.465229553932962E+08,  3.083895942971598E+07,  1.721429860163853E+04,            n.a.,            n.a.,            n.a.,
2459283.500000000, A.D. 2021-Mar-10 00:00:00.0000, -1.470646117503114E+08,  2.830267669914771E+07,  1.743257724075019E+04,            n.a.,            n.a.,            n.a.,
2459284.500000000, A.D. 2021-Mar-11 00:00:00.0000, -1.475620022898082E+08,  2.575790280824081E+07,  1.763364206240326E+04,            n.a.,            n.a.,            n.a.,
2459285.500000000, A.D. 2021-Mar-12 00:00:00.0000, -1.480149769337811E+08,  2.320545476903634E+07,  1.781537038888410E+04,            n.a.,            n.a.,            n.a.,
2459286.500000000, A.D. 2021-Mar-13 00:00:00.0000, -1.484234104829820E+08,  2.064615608329861E+07,  1.797673133680783E+04,            n.a.,            n.a.,            n.a.,
2459287.500000000, A.D. 2021-Mar-14 00:00:00.0000, -1.487872028988140E+08,  1.808083368583305E+07,  1.811774676224217E+04,            n.a.,            n.a.,            n.a.,
2459288.500000000, A.D. 2021-Mar-15 00:00:00.0000, -1.491062789223230E+08,  1.551031511704481E+07,  1.823939971135184E+04,            n.a.,            n.a.,            n.a.,
2459289.500000000, A.D. 2021-Mar-16 00:00:00.0000, -1.493805871713874E+08,  1.293542609095755E+07,  1.834350655887276E+04,            n.a.,            n.a.,            n.a.,
2459290.500000000, A.D. 2021-Mar-17 00:00:00.0000, -1.496100989145335E+08,  1.035698855555236E+07,  1.843257232847065E+04,            n.a.,            n.a.,            n.a.,
2459291.500000000, A.D. 2021-Mar-18 00:00:00.0000, -1.497948067363665E+08,  7.775819247171649E+06,  1.850964784538932E+04,            n.a.,            n.a.,            n.a.,
2459292.500000000, A.D. 2021-Mar-19 00:00:00.0000, -1.499347232783125E+08,  5.192728648281597E+06,  1.857820244360343E+04,            n.a.,            n.a.,            n.a.,
2459293.500000000, A.D. 2021-Mar-20 00:00:00.0000, -1.500298801698535E+08,  2.608520190927167E+06,  1.864201840848848E+04,            n.a.,            n.a.,            n.a.,
2459294.500000000, A.D. 2021-Mar-21 00:00:00.0000, -1.500803271768869E+08,  2.398951654381626E+04,  1.870510491180799E+04,            n.a.,            n.a.,            n.a.,
2459295.500000000, A.D. 2021-Mar-22 00:00:00.0000, -1.500861314983833E+08, -2.560076393421058E+06,  1.877162104960252E+04,            n.a.,            n.a.,            n.a.,
2459296.500000000, A.D. 2021-Mar-23 00:00:00.0000, -1.500473770460829E+08, -5.142900362613855E+06,  1.884579026918602E+04,            n.a.,            n.a.,            n.a.,
2459297.500000000, A.D. 2021-Mar-24 00:00:00.0000, -1.499641634489915E+08, -7.723716505157300E+06,  1.893178258769354E+04,            n.a.,            n.a.,            n.a.,
2459298.500000000, A.D. 2021-Mar-25 00:00:00.0000, -1.498366044509008E+08, -1.030177197360654E+07,  1.903353840729874E+04,            n.a.,            n.a.,            n.a.,
2459299.500000000, A.D. 2021-Mar-26 00:00:00.0000, -1.496648253585255E+08, -1.287632867448053E+07,  1.915451254079584E+04,            n.a.,            n.a.,            n.a.,
2459300.500000000, A.D. 2021-Mar-27 00:00:00.0000, -1.494489593273409E+08, -1.544666438429944E+07,  1.929733533280529E+04,            n.a.,            n.a.,            n.a.,
2459301.500000000, A.D. 2021-Mar-28 00:00:00.0000, -1.491891426221113E+08, -1.801207247421169E+07,  1.946342368222214E+04,            n.a.,            n.a.,            n.a.,
2459302.500000000, A.D. 2021-Mar-29 00:00:00.0000, -1.488855095515283E+08, -2.057185947430980E+07,  1.965262230844237E+04,            n.a.,            n.a.,            n.a.,
2459303.500000000, A.D. 2021-Mar-30 00:00:00.0000, -1.485381883381740E+08, -2.312534018175861E+07,  1.986299118358642E+04,            n.a.,            n.a.,            n.a.,
2459304.500000000, A.D. 2021-Mar-31 00:00:00.0000, -1.481472993411535E+08, -2.567183091217646E+07,  2.009084471278824E+04,            n.a.,            n.a.,            n.a.,
2459305.500000000, A.D. 2021-Apr-01 00:00:00.0000, -1.477129564888797E+08, -2.821064238692064E+07,  2.033107664331608E+04,            n.a.,            n.a.,            n.a.,
2459306.500000000, A.D. 2021-Apr-02 00:00:00.0000, -1.472352716735674E+08, -3.074107403557241E+07,  2.057770234989561E+04,            n.a.,            n.a.,            n.a.,
2459307.500000000, A.D. 2021-Apr-03 00:00:00.0000, -1.467143608521380E+08, -3.326241092807889E+07,  2.082447878392413E+04,            n.a.,            n.a.,            n.a.,
2459308.500000000, A.D. 2021-Apr-04 00:00:00.0000, -1.461503502757187E+08, -3.577392351843669E+07,  2.106546196166053E+04,            n.a.,            n.a.,            n.a.,
2459309.500000000, A.D. 2021-Apr-05 00:00:00.0000, -1.455433816685440E+08, -3.827486953085504E+07,  2.129541841180995E+04,            n.a.,            n.a.,            n.a.,
2459310.500000000, A.D. 2021-Apr-06 00:00:00.0000, -1.448936158759146E+08, -4.076449701120685E+07,  2.151007494621538E+04,            n.a.,            n.a.,            n.a.,
2459311.500000000, A.D. 2021-Apr-07 00:00:00.0000, -1.442012350668594E+08, -4.324204772236745E+07,  2.170623546844348E+04,            n.a.,            n.a.,            n.a.,
2459312.500000000, A.D. 2021-Apr-08 00:00:00.0000, -1.434664438396160E+08, -4.570676040193949E+07,  2.188180706313252E+04,            n.a.,            n.a.,            n.a.,
2459313.500000000, A.D. 2021-Apr-09 00:00:00.0000, -1.426894695925047E+08, -4.815787370098903E+07,  2.203577097066119E+04,            n.a.,            n.a.,            n.a.,
2459314.500000000, A.D. 2021-Apr-10 00:00:00.0000, -1.418705624191510E+08, -5.059462879585294E+07,  2.216812067654356E+04,            n.a.,            n.a.,            n.a.,
2459315.500000000, A.D. 2021-Apr-11 00:00:00.0000, -1.410099946696960E+08, -5.301627172169995E+07,  2.227977788098529E+04,            n.a.,            n.a.,            n.a.,
2459316.500000000, A.D. 2021-Apr-12 00:00:00.0000, -1.401080602412453E+08, -5.542205546342262E+07,  2.237249084705859E+04,            n.a.,            n.a.,            n.a.,
2459317.500000000, A.D. 2021-Apr-13 00:00:00.0000, -1.391650736332222E+08, -5.781124180458489E+07,  2.244871826745942E+04,            n.a.,            n.a.,            n.a.,
2459318.500000000, A.D. 2021-Apr-14 00:00:00.0000, -1.381813688136152E+08, -6.018310291243427E+07,  2.251150333131105E+04,            n.a.,            n.a.,            n.a.,
2459319.500000000, A.D. 2021-Apr-15 00:00:00.0000, -1.371572979669162E+08, -6.253692264199829E+07,  2.256434467101470E+04,            n.a.,            n.a.,            n.a.,
2459320.500000000, A.D. 2021-Apr-16 00:00:00.0000, -1.360932302106552E+08, -6.487199757364710E+07,  2.261107137239724E+04,            n.a.,            n.a.,            n.a.,
2459321.500000000, A.D. 2021-Apr-17 00:00:00.0000, -1.349895503596178E+08, -6.718763784332578E+07,  2.265572728387266E+04,            n.a.,            n.a.,            n.a.,
2459322.500000000, A.D. 2021-Apr-18 00:00:00.0000, -1.338466577803753E+08, -6.948316786601628E+07,  2.270246553140134E+04,            n.a.,            n.a.,            n.a.,
2459323.500000000, A.D. 2021-Apr-19 00:00:00.0000, -1.326649653172432E+08, -7.175792707576181E+07,  2.275544817412272E+04,            n.a.,            n.a.,            n.a.,
2459324.500000000, A.D. 2021-Apr-20 00:00:00.0000, -1.314448981918326E+08, -7.401127079784429E+07,  2.281873932855949E+04,            n.a.,            n.a.,            n.a.,
2459325.500000000, A.D. 2021-Apr-21 00:00:00.0000, -1.301868926919056E+08, -7.624257131878299E+07,  2.289617406059802E+04,            n.a.,            n.a.,            n.a.,
2459326.500000000, A.D. 2021-Apr-22 00:00:00.0000, -1.288913943881026E+08, -7.845121911292571E+07,  2.299118179908022E+04,            n.a.,            n.a.,            n.a.,
2459327.500000000, A.D. 2021-Apr-23 00:00:00.0000, -1.275588555841642E+08, -8.063662400593497E+07,  2.310654542862996E+04,            n.a.,            n.a.,            n.a.,
2459328.500000000, A.D. 2021-Apr-24 00:00:00.0000, -1.261897317821264E+08, -8.279821581074362E+07,  2.324409101290628E+04,            n.a.,            n.a.,            n.a.,
2459329.500000000, A.D. 2021-Apr-25 00:00:00.0000, -1.247844772142271E+08, -8.493544372715756E+07,  2.340433372214437E+04,            n.a.,            n.a.,            n.a.,
2459330.500000000, A.D. 2021-Apr-26 00:00:00.0000, -1.233435400016409E+08, -8.704777372194926E+07,  2.358615174292400E+04,            n.a.,            n.a.,            n.a.,
2459331.500000000, A.D. 2021-Apr-27 00:00:00.0000, -1.218673581217160E+08, -8.913468344246605E+07,  2.378660379163176E+04,            n.a.,            n.a.,            n.a.,
2459332.500000000, A.D. 2021-Apr-28 00:00:00.0000, -1.203563577178106E+08, -9.119565507742491E+07,  2.400101086578891E+04,            n.a.,            n.a.,            n.a.,
2459333.500000000, A.D. 2021-Apr-29 00:00:00.0000, -1.188109549013774E+08, -9.323016766467439E+07,  2.422335740312934E+04,            n.a.,            n.a.,            n.a.,
2459334.500000000, A.D. 2021-Apr-30 00:00:00.0000, -1.172315610030940E+08, -9.523769094336516E+07,  2.444694602864981E+04,            n.a.,            n.a.,            n.a.,
2459335.500000000, A.D. 2021-May-01 00:00:00.0000, -1.156185898635050E+08, -9.721768239127253E+07,  2.466513525152206E+04,            n.a.,            n.a.,            n.a.,
2459336.500000000, A.D. 2021-May-02 00:00:00.0000, -1.139724651158830E+08, -9.916958779818270E+07,  2.487197237466276E+04,            n.a.,            n.a.,            n.a.,
2459337.500000000, A.D. 2021-May-03 00:00:00.0000, -1.122936258321524E+08, -1.010928444715810E+08,  2.506260714787245E+04,            n.a.,            n.a.,            n.a.,
2459338.500000000, A.D. 2021-May-04 00:00:00.0000, -1.105825299005067E+08, -1.029868856452295E+08,  2.523347359624505E+04,            n.a.,            n.a.,            n.a.,
2459339.500000000, A.D. 2021-May-05 00:00:00.0000, -1.088396553791413E+08, -1.048511448823260E+08,  2.538229673119634E+04,            n.a.,            n.a.,            n.a.,
2459340.500000000, A.D. 2021-May-06 00:00:00.0000, -1.070655004771179E+08, -1.066850598154088E+08,  2.550799979183078E+04,            n.a.,            n.a.,            n.a.,
2459341.500000000, A.D. 2021-May-07 00:00:00.0000, -1.052605828113005E+08, -1.084880750598586E+08,  2.561057288809121E+04,            n.a.,            n.a.,            n.a.,
2459342.500000000, A.D. 2021-May-08 00:00:00.0000, -1.034254383923814E+08, -1.102596444234847E+08,  2.569093854028732E+04,            n.a.,            n.a.,            n.a.,
2459343.500000000, A.D. 2021-May-09 00:00:00.0000, -1.015606205739906E+08, -1.119992326301613E+08,  2.575082785358280E+04,            n.a.,            n.a.,            n.a.,
2459344.500000000, A.D. 2021-May-10 00:00:00.0000, -9.966669903553765E+07, -1.137063167562102E+08,  2.579266752179712E+04,            n.a.,            n.a.,            n.a.,
2459345.500000000, A.D. 2021-May-11 00:00:00.0000, -9.774425877765769E+07, -1.153803875110157E+08,  2.581947192997485E+04,            n.a.,            n.a.,            n.a.,
2459346.500000000, A.D. 2021-May-12 00:00:00.0000, -9.579389907753019E+07, -1.170209504209705E+08,  2.583473406171054E+04,            n.a.,            n.a.,            n.a.,
2459347.500000000, A.D. 2021-May-13 00:00:00.0000, -9.381623236024703E+07, -1.186275269216779E+08,  2.584231132922322E+04,            n.a.,            n.a.,            n.a.,
